Trip_ID,Date,Pickup_Time,Pickup_Location_ID,Pickup_Location,Drop_Location_ID,Drop_Location,Driver_ID,Vehicle_ID,Trip_Status,Fare,Distance_KM,Duration_Minutes,Payment_Type,Cancellation_Reason
T007097,2026-02-26,07:39:00,L005,Thane,L009,Vashi,D0253,V0259,Cancelled,0.0,2.75,28,UPI,Driver unavailable
T007098,2026-02-07,17:19:00,L012,Ghansoli,L011,Airoli,D0189,V0184,Completed,142.74,7.38,43,Debit Card,
T007099,2026-06-11,06:55:00,L012,Ghansoli,L003,Powai,D0241,V0016,Completed,186.32,8.46,52,Debit Card,
T007100,2026-02-02,07:43:00,L003,Powai,L011,Airoli,D0278,V0126,Completed,151.35,6.59,43,Wallet,
T007101,2026-05-10,19:17:00,L005,Thane,L009,Vashi,D0253,V0300,Completed,218.53,12.44,65,Cash,
T007102,2026-02-03,03:54:00,L003,Powai,L005,Thane,D0284,V0016,Completed,116.8,4.68,31,Credit Card,
T007103,2026-05-11,18:24:00,L010,Nerul,L004,Kurla,D0066,V0258,Cancelled,0.0,5.0,38,Cash,Long waiting time
T007104,2026-02-05,20:03:00,L006,Dadar,L001,Andheri,D0084,V0147,Completed,235.75,12.53,71,Wallet,
T007105,2026-06-11,08:54:00,L012,Ghansoli,L005,Thane,D0179,V0030,Completed,82.97,2.2,21,Wallet,
T007106,2026-02-15,20:41:00,L007,Borivali,L010,Nerul,D0089,V0176,Completed,197.05,11.06,77,UPI,
T007107,2026-05-01,12:23:00,L005,Thane,L002,Bandra,D0268,V0279,Completed,370.77,16.48,108,Wallet,
T007108,2026-04-26,03:09:00,L002,Bandra,L004,Kurla,D0220,V0046,Completed,176.83,9.28,56,Cash,
T007109,2026-05-31,18:45:00,L008,Ghatkopar,L012,Ghansoli,D0144,V0149,Completed,132.06,6.23,46,Debit Card,
T007110,2026-06-16,18:00:00,L008,Ghatkopar,L009,Vashi,D0215,V0220,Completed,82.66,2.28,22,Cash,
T007111,2026-01-01,21:02:00,L008,Ghatkopar,L002,Bandra,D0119,V0190,Completed,191.8,7.36,47,UPI,
T007112,2026-02-14,16:37:00,L009,Vashi,L006,Dadar,D0060,V0046,Completed,123.15,3.7,33,UPI,
T007113,2026-03-30,09:12:00,L002,Bandra,L011,Airoli,D0085,V0194,Cancelled,0.0,5.29,36,Wallet,Wrong pickup location
T007114,2026-03-13,13:45:00,L008,Ghatkopar,L005,Thane,D0198,V0167,Completed,194.42,8.37,48,Wallet,
T007115,2026-03-10,09:08:00,L006,Dadar,L005,Thane,D0257,V0073,Completed,99.37,3.31,31,UPI,
T007116,2026-01-21,12:50:00,L010,Nerul,L005,Thane,D0231,V0192,Completed,87.36,2.6,31,Credit Card,
T007117,2026-02-25,09:10:00,L006,Dadar,L005,Thane,D0079,V0078,Completed,110.14,4.35,38,Cash,
T007118,2026-04-18,00:36:00,L008,Ghatkopar,L011,Airoli,D0149,V0288,Completed,285.82,15.32,82,Wallet,
T007119,2026-04-26,18:12:00,L004,Kurla,L006,Dadar,D0084,V0019,Completed,178.53,8.48,56,UPI,
T007120,2026-01-22,05:56:00,L010,Nerul,L008,Ghatkopar,D0222,V0103,Cancelled,0.0,3.66,28,Debit Card,Driver cancelled
T007121,2026-06-14,20:41:00,L006,Dadar,L004,Kurla,D0187,V0285,Completed,124.1,3.98,38,Credit Card,
T007122,2026-04-29,17:06:00,L011,Airoli,L008,Ghatkopar,D0082,V0042,Completed,230.97,13.59,77,Cash,
T007123,2026-05-23,18:22:00,L006,Dadar,L002,Bandra,D0177,V0053,Completed,78.34,2.03,25,Credit Card,
T007124,2026-04-14,13:15:00,L001,Andheri,L009,Vashi,D0277,V0004,Completed,242.56,15.12,96,Debit Card,
T007125,2026-02-02,20:44:00,L005,Thane,L007,Borivali,D0008,V0022,Completed,99.69,3.21,22,Debit Card,
T007126,2026-03-02,21:07:00,L012,Ghansoli,L002,Bandra,D0014,V0261,Completed,309.53,14.73,80,Cash,
T007127,2026-06-04,18:56:00,L004,Kurla,L009,Vashi,D0052,V0076,Completed,230.0,11.3,52,Debit Card,
T007128,2026-05-30,22:17:00,L009,Vashi,L005,Thane,D0221,V0045,Completed,87.32,2.89,20,Credit Card,
T007129,2026-02-13,21:59:00,L008,Ghatkopar,L011,Airoli,D0053,V0234,Completed,187.58,10.19,67,UPI,
T007130,2026-01-18,08:54:00,L008,Ghatkopar,L006,Dadar,D0004,V0289,Completed,78.52,1.61,20,UPI,
T007131,2026-05-04,08:44:00,L006,Dadar,L011,Airoli,D0251,V0063,Cancelled,0.0,12.76,70,Debit Card,Driver cancelled
T007132,2026-03-15,05:50:00,L002,Bandra,L007,Borivali,D0092,V0165,Completed,92.25,2.84,21,Debit Card,
T007133,2026-06-06,19:08:00,L009,Vashi,L012,Ghansoli,D0016,V0257,Completed,253.96,12.78,82,Credit Card,
T007134,2026-05-28,11:52:00,L007,Borivali,L002,Bandra,D0201,V0274,Completed,90.24,2.14,21,Credit Card,
T007135,2026-01-05,07:35:00,L002,Bandra,L011,Airoli,D0024,V0087,Completed,95.53,3.0,25,Credit Card,
T007136,2026-04-14,11:44:00,L008,Ghatkopar,L007,Borivali,D0035,V0023,Completed,284.9,17.55,81,Debit Card,
T007137,2026-03-30,10:12:00,L006,Dadar,L005,Thane,D0242,V0247,Completed,182.44,9.1,57,Debit Card,
T007138,2026-06-18,01:18:00,L009,Vashi,L007,Borivali,D0290,V0111,Completed,103.67,3.24,28,Wallet,
T007139,2026-03-10,14:07:00,L012,Ghansoli,L011,Airoli,D0207,V0205,Cancelled,0.0,7.88,47,Credit Card,Long waiting time
T007140,2026-01-05,20:14:00,L003,Powai,L012,Ghansoli,D0101,V0064,Completed,198.38,7.76,57,Wallet,
T007141,2026-01-29,19:52:00,L003,Powai,L008,Ghatkopar,D0136,V0066,Cancelled,0.0,5.5,39,Wallet,Driver cancelled
T007142,2026-03-24,10:57:00,L011,Airoli,L009,Vashi,D0078,V0247,Cancelled,0.0,7.7,45,UPI,Driver cancelled
T007143,2026-05-10,19:12:00,L010,Nerul,L012,Ghansoli,D0137,V0086,Completed,316.47,13.69,79,Credit Card,
T007144,2026-05-15,17:03:00,L001,Andheri,L007,Borivali,D0011,V0203,Completed,270.66,11.09,79,Cash,
T007145,2026-03-10,03:08:00,L009,Vashi,L004,Kurla,D0111,V0027,Completed,178.96,9.38,61,Wallet,
T007146,2026-03-24,07:57:00,L010,Nerul,L003,Powai,D0163,V0253,Completed,105.22,3.17,23,Cash,
T007147,2026-01-18,16:22:00,L008,Ghatkopar,L002,Bandra,D0185,V0232,Completed,81.02,2.12,24,Debit Card,
T007148,2026-02-28,17:34:00,L007,Borivali,L011,Airoli,D0022,V0113,Completed,167.77,6.2,50,Cash,
T007149,2026-06-07,18:34:00,L003,Powai,L010,Nerul,D0264,V0097,Cancelled,0.0,11.25,59,Debit Card,Driver unavailable
T007150,2026-05-02,16:13:00,L001,Andheri,L012,Ghansoli,D0100,V0015,Completed,62.65,1.0,14,Wallet,
T007151,2026-06-02,13:37:00,L011,Airoli,L008,Ghatkopar,D0157,V0267,Completed,116.3,4.56,39,Wallet,
T007152,2026-02-23,21:43:00,L004,Kurla,L002,Bandra,D0280,V0125,Completed,222.5,8.96,39,UPI,
T007153,2026-03-25,18:15:00,L011,Airoli,L003,Powai,D0004,V0274,Cancelled,0.0,14.93,90,Debit Card,Customer cancelled
T007154,2026-02-06,15:37:00,L005,Thane,L008,Ghatkopar,D0120,V0045,Cancelled,0.0,6.17,51,Cash,Driver unavailable
T007155,2026-03-17,16:07:00,L007,Borivali,L002,Bandra,D0033,V0097,Completed,120.82,4.32,41,Credit Card,
T007156,2026-05-03,19:03:00,L002,Bandra,L006,Dadar,D0279,V0209,Completed,137.49,6.59,44,Debit Card,
T007157,2026-06-17,09:45:00,L001,Andheri,L003,Powai,D0209,V0216,Completed,173.1,9.39,42,Debit Card,
T007158,2026-02-23,16:46:00,L010,Nerul,L007,Borivali,D0223,V0197,Completed,69.9,1.46,11,Credit Card,
T007159,2026-01-18,20:34:00,L004,Kurla,L012,Ghansoli,D0037,V0227,Completed,91.81,3.05,30,Credit Card,
T007160,2026-01-12,18:11:00,L003,Powai,L012,Ghansoli,D0006,V0141,Completed,90.91,3.36,27,Wallet,
T007161,2026-02-03,09:43:00,L001,Andheri,L008,Ghatkopar,D0144,V0262,Cancelled,0.0,5.0,26,Cash,Customer cancelled
T007162,2026-04-01,13:09:00,L001,Andheri,L008,Ghatkopar,D0033,V0010,Completed,285.26,13.17,82,Cash,
T007163,2026-04-30,08:56:00,L003,Powai,L001,Andheri,D0265,V0293,Completed,97.88,2.83,19,UPI,
T007164,2026-04-03,19:04:00,L008,Ghatkopar,L005,Thane,D0277,V0259,Completed,113.05,3.87,26,Debit Card,
T007165,2026-05-04,09:17:00,L004,Kurla,L011,Airoli,D0274,V0137,Completed,80.62,2.06,18,Wallet,
T007166,2026-02-16,23:59:00,L001,Andheri,L003,Powai,D0293,V0022,Completed,125.18,5.03,35,UPI,
T007167,2026-04-03,06:16:00,L008,Ghatkopar,L003,Powai,D0125,V0145,Completed,141.66,5.39,41,Credit Card,
T007168,2026-04-23,17:42:00,L011,Airoli,L005,Thane,D0221,V0172,Completed,134.88,5.71,28,Credit Card,
T007169,2026-04-09,15:44:00,L001,Andheri,L012,Ghansoli,D0053,V0165,Completed,425.34,25.37,134,Wallet,
T007170,2026-04-11,03:02:00,L008,Ghatkopar,L006,Dadar,D0257,V0176,Completed,258.52,11.19,70,Wallet,
T007171,2026-06-14,13:14:00,L003,Powai,L010,Nerul,D0063,V0133,Cancelled,0.0,6.36,46,Cash,Long waiting time
T007172,2026-02-25,20:38:00,L010,Nerul,L008,Ghatkopar,D0036,V0090,Completed,193.9,9.29,44,Wallet,
T007173,2026-02-27,21:28:00,L012,Ghansoli,L011,Airoli,D0240,V0032,Completed,128.87,4.16,34,UPI,
T007174,2026-06-14,06:29:00,L011,Airoli,L002,Bandra,D0211,V0197,Completed,364.8,22.27,152,UPI,
T007175,2026-01-15,11:58:00,L006,Dadar,L007,Borivali,D0250,V0085,Completed,200.51,11.53,83,Debit Card,
T007176,2026-05-12,20:11:00,L011,Airoli,L008,Ghatkopar,D0061,V0235,Cancelled,0.0,10.5,51,Debit Card,Long waiting time
T007177,2026-05-23,22:52:00,L008,Ghatkopar,L012,Ghansoli,D0058,V0135,Completed,303.07,15.25,85,Cash,
T007178,2026-04-07,06:29:00,L006,Dadar,L010,Nerul,D0006,V0257,Completed,285.43,18.87,126,Cash,
T007179,2026-04-05,07:33:00,L009,Vashi,L003,Powai,D0286,V0057,Completed,102.06,2.89,21,Cash,
T007180,2026-03-02,09:04:00,L002,Bandra,L001,Andheri,D0088,V0090,Completed,227.13,14.09,66,UPI,
T007181,2026-06-11,20:59:00,L003,Powai,L009,Vashi,D0097,V0235,Completed,217.54,8.83,70,Cash,
T007182,2026-04-18,09:09:00,L010,Nerul,L004,Kurla,D0114,V0027,Cancelled,0.0,7.98,36,Credit Card,Customer cancelled
T007183,2026-01-31,07:00:00,L001,Andheri,L007,Borivali,D0071,V0067,Completed,361.6,17.37,95,Debit Card,
T007184,2026-01-12,02:17:00,L010,Nerul,L011,Airoli,D0263,V0258,Completed,102.48,3.11,24,Cash,
T007185,2026-06-01,01:47:00,L003,Powai,L008,Ghatkopar,D0206,V0300,Completed,173.52,6.44,43,UPI,
T007186,2026-06-22,22:11:00,L001,Andheri,L011,Airoli,D0087,V0222,Completed,141.28,5.83,45,Cash,
T007187,2026-06-24,17:10:00,L012,Ghansoli,L006,Dadar,D0110,V0296,Completed,175.13,8.74,61,Cash,
T007188,2026-04-24,09:04:00,L012,Ghansoli,L003,Powai,D0197,V0278,Completed,183.08,9.02,61,Credit Card,
T007189,2026-02-20,07:00:00,L007,Borivali,L006,Dadar,D0117,V0061,Completed,298.15,13.72,67,Wallet,
T007190,2026-02-15,22:38:00,L001,Andheri,L007,Borivali,D0162,V0156,Completed,162.81,6.85,44,Credit Card,
T007191,2026-03-11,07:53:00,L003,Powai,L004,Kurla,D0224,V0196,Cancelled,0.0,18.29,75,Cash,Customer cancelled
T007192,2026-01-09,21:49:00,L011,Airoli,L009,Vashi,D0035,V0237,Completed,182.77,9.42,69,Credit Card,
T007193,2026-03-27,07:00:00,L005,Thane,L006,Dadar,D0076,V0144,Completed,87.86,2.84,28,Debit Card,
T007194,2026-02-21,15:49:00,L009,Vashi,L010,Nerul,D0007,V0232,Completed,104.97,4.24,32,Wallet,
T007195,2026-05-02,18:14:00,L011,Airoli,L010,Nerul,D0174,V0149,Completed,244.04,10.47,44,UPI,
T007196,2026-06-30,07:45:00,L007,Borivali,L008,Ghatkopar,D0287,V0286,Completed,169.18,8.99,53,UPI,
T007197,2026-03-22,15:45:00,L003,Powai,L008,Ghatkopar,D0098,V0011,Completed,212.97,8.65,69,UPI,
T007198,2026-01-14,00:02:00,L004,Kurla,L010,Nerul,D0007,V0046,Completed,381.11,20.02,109,Cash,
T007199,2026-05-24,20:07:00,L001,Andheri,L004,Kurla,D0279,V0272,Completed,294.81,12.8,55,UPI,
T007200,2026-04-30,15:53:00,L003,Powai,L007,Borivali,D0188,V0147,Cancelled,0.0,4.91,40,Credit Card,Customer cancelled
T007201,2026-06-02,11:43:00,L006,Dadar,L004,Kurla,D0262,V0247,Completed,125.65,5.95,43,Credit Card,
T007202,2026-02-10,22:11:00,L012,Ghansoli,L001,Andheri,D0185,V0282,Completed,115.2,4.72,43,UPI,
T007203,2026-06-28,12:33:00,L008,Ghatkopar,L006,Dadar,D0160,V0131,Completed,98.02,3.4,23,Cash,
T007204,2026-03-16,21:25:00,L007,Borivali,L001,Andheri,D0160,V0249,Completed,326.78,20.92,98,UPI,
T007205,2026-06-07,02:06:00,L012,Ghansoli,L005,Thane,D0115,V0051,Cancelled,0.0,8.94,68,Wallet,Driver cancelled
T007206,2026-01-07,18:29:00,L011,Airoli,L001,Andheri,D0131,V0126,Completed,83.9,2.47,25,Credit Card,
T007207,2026-01-09,15:51:00,L001,Andheri,L006,Dadar,D0137,V0090,Completed,295.12,17.18,112,Credit Card,
T007208,2026-01-31,22:48:00,L002,Bandra,L004,Kurla,D0129,V0091,Completed,106.46,3.79,27,Credit Card,
T007209,2026-04-24,18:15:00,L010,Nerul,L012,Ghansoli,D0295,V0005,Completed,189.7,7.88,54,Wallet,
T007210,2026-05-26,06:22:00,L011,Airoli,L006,Dadar,D0254,V0077,Completed,152.08,7.08,48,UPI,
T007211,2026-05-14,19:27:00,L003,Powai,L012,Ghansoli,D0285,V0096,Completed,84.1,1.81,19,Cash,
T007212,2026-03-08,09:18:00,L011,Airoli,L002,Bandra,D0295,V0044,Completed,64.68,1.08,22,Wallet,
T007213,2026-03-23,16:09:00,L010,Nerul,L006,Dadar,D0157,V0137,Completed,251.09,11.28,74,Credit Card,
T007214,2026-06-11,12:43:00,L003,Powai,L002,Bandra,D0284,V0094,Completed,317.45,14.69,63,Cash,
T007215,2026-04-20,16:26:00,L002,Bandra,L001,Andheri,D0286,V0154,Completed,190.87,8.23,45,Debit Card,
T007216,2026-06-03,15:37:00,L009,Vashi,L010,Nerul,D0198,V0081,Completed,456.19,29.55,157,Cash,
T007217,2026-06-08,17:35:00,L012,Ghansoli,L010,Nerul,D0267,V0176,Completed,123.17,4.05,34,Wallet,
T007218,2026-05-12,05:36:00,L011,Airoli,L007,Borivali,D0083,V0183,Completed,76.48,1.39,19,UPI,
T007219,2026-03-05,18:50:00,L006,Dadar,L004,Kurla,D0172,V0111,Completed,174.91,9.12,58,Cash,
T007220,2026-01-18,10:32:00,L006,Dadar,L011,Airoli,D0248,V0174,Completed,101.23,3.04,19,Cash,
T007221,2026-06-11,13:05:00,L010,Nerul,L008,Ghatkopar,D0127,V0054,Completed,160.44,6.42,42,Credit Card,
T007222,2026-02-17,11:32:00,L011,Airoli,L007,Borivali,D0202,V0002,Completed,306.4,12.97,77,UPI,
T007223,2026-01-31,13:34:00,L002,Bandra,L001,Andheri,D0249,V0153,Completed,114.09,4.44,38,Wallet,
T007224,2026-04-14,07:54:00,L012,Ghansoli,L006,Dadar,D0022,V0272,Completed,171.26,6.42,30,Wallet,
T007225,2026-01-05,20:12:00,L001,Andheri,L007,Borivali,D0060,V0178,Completed,273.77,14.25,64,Debit Card,
T007226,2026-01-16,09:29:00,L002,Bandra,L004,Kurla,D0057,V0046,Cancelled,0.0,5.83,46,Debit Card,Driver unavailable
T007227,2026-01-12,05:26:00,L007,Borivali,L001,Andheri,D0223,V0108,Completed,204.63,9.12,63,Wallet,
T007228,2026-01-17,19:37:00,L005,Thane,L012,Ghansoli,D0173,V0220,Cancelled,0.0,9.91,68,Credit Card,Long waiting time
T007229,2026-06-16,23:37:00,L010,Nerul,L002,Bandra,D0170,V0091,Completed,152.94,5.87,37,UPI,
T007230,2026-06-05,03:24:00,L011,Airoli,L002,Bandra,D0173,V0101,Cancelled,0.0,6.0,44,Cash,Driver unavailable
T007231,2026-04-08,08:00:00,L001,Andheri,L004,Kurla,D0004,V0016,Completed,138.34,6.61,45,UPI,
T007232,2026-05-15,19:12:00,L006,Dadar,L001,Andheri,D0194,V0263,Completed,128.33,4.06,38,Cash,
T007233,2026-01-18,06:37:00,L007,Borivali,L004,Kurla,D0261,V0211,Completed,175.2,8.82,54,Cash,
T007234,2026-01-29,20:50:00,L002,Bandra,L008,Ghatkopar,D0027,V0196,Completed,116.23,4.14,22,Wallet,
T007235,2026-03-20,07:48:00,L007,Borivali,L012,Ghansoli,D0002,V0101,Completed,129.23,4.58,24,UPI,
T007236,2026-02-10,17:07:00,L006,Dadar,L005,Thane,D0070,V0181,Completed,93.2,3.09,30,Wallet,
T007237,2026-06-28,16:07:00,L003,Powai,L002,Bandra,D0017,V0172,Completed,252.11,14.98,98,Credit Card,
T007238,2026-06-22,10:09:00,L012,Ghansoli,L004,Kurla,D0204,V0004,Completed,79.99,2.16,22,Cash,
T007239,2026-06-28,08:07:00,L008,Ghatkopar,L002,Bandra,D0085,V0128,Completed,455.63,20.34,88,Credit Card,
T007240,2026-03-26,20:00:00,L010,Nerul,L004,Kurla,D0144,V0118,Cancelled,0.0,6.15,50,Debit Card,Wrong pickup location
T007241,2026-01-28,10:03:00,L004,Kurla,L001,Andheri,D0201,V0210,Completed,131.96,4.93,44,UPI,
T007242,2026-01-07,18:38:00,L001,Andheri,L004,Kurla,D0261,V0247,Completed,96.58,3.09,26,UPI,
T007243,2026-03-01,09:35:00,L003,Powai,L004,Kurla,D0099,V0141,Completed,108.99,3.36,19,Debit Card,
T007244,2026-01-24,10:31:00,L003,Powai,L012,Ghansoli,D0006,V0178,Completed,131.83,4.12,39,Credit Card,
T007245,2026-01-26,10:55:00,L002,Bandra,L007,Borivali,D0061,V0046,Completed,552.35,34.53,183,Debit Card,
T007246,2026-06-14,06:38:00,L007,Borivali,L003,Powai,D0124,V0069,Completed,104.01,4.11,35,UPI,
T007247,2026-02-19,14:09:00,L008,Ghatkopar,L007,Borivali,D0003,V0182,Completed,182.28,9.28,62,Wallet,
T007248,2026-02-22,07:13:00,L005,Thane,L007,Borivali,D0137,V0111,Completed,159.66,5.62,41,Wallet,
T007249,2026-06-17,18:03:00,L010,Nerul,L008,Ghatkopar,D0208,V0258,Completed,392.76,21.41,97,Wallet,
T007250,2026-01-01,20:04:00,L011,Airoli,L003,Powai,D0076,V0208,Cancelled,0.0,7.78,46,Wallet,Driver unavailable
T007251,2026-04-18,08:48:00,L005,Thane,L003,Powai,D0014,V0190,Completed,80.75,2.5,17,Credit Card,
T007252,2026-05-05,20:06:00,L003,Powai,L009,Vashi,D0256,V0182,Completed,138.99,4.68,34,Wallet,
T007253,2026-01-06,17:49:00,L009,Vashi,L001,Andheri,D0038,V0101,Cancelled,0.0,26.54,166,Credit Card,Driver cancelled
T007254,2026-03-08,18:55:00,L003,Powai,L002,Bandra,D0142,V0091,Completed,205.24,11.54,79,UPI,
T007255,2026-05-24,19:35:00,L001,Andheri,L005,Thane,D0164,V0235,Completed,156.88,6.47,41,Cash,
T007256,2026-04-02,20:44:00,L005,Thane,L008,Ghatkopar,D0010,V0247,Completed,109.41,3.21,23,Wallet,
T007257,2026-06-27,17:39:00,L001,Andheri,L006,Dadar,D0116,V0024,Completed,110.17,3.51,27,Wallet,
T007258,2026-04-30,10:03:00,L007,Borivali,L004,Kurla,D0185,V0026,Completed,97.75,2.81,15,Credit Card,
T007259,2026-01-16,14:15:00,L004,Kurla,L010,Nerul,D0250,V0112,Completed,81.0,1.7,12,UPI,
T007260,2026-05-29,08:13:00,L002,Bandra,L009,Vashi,D0214,V0263,Completed,243.36,11.06,74,Wallet,
T007261,2026-01-17,20:44:00,L007,Borivali,L010,Nerul,D0125,V0202,Completed,185.33,9.77,66,UPI,
T007262,2026-06-23,16:03:00,L001,Andheri,L010,Nerul,D0061,V0257,Completed,175.3,7.36,53,UPI,
T007263,2026-05-13,17:49:00,L011,Airoli,L006,Dadar,D0064,V0140,Completed,335.8,16.3,72,Credit Card,
T007264,2026-05-15,12:28:00,L011,Airoli,L002,Bandra,D0233,V0250,Completed,221.47,10.8,55,Credit Card,
T007265,2026-04-12,15:27:00,L009,Vashi,L001,Andheri,D0151,V0251,Completed,75.23,2.03,25,UPI,
T007266,2026-01-23,19:40:00,L004,Kurla,L009,Vashi,D0273,V0186,Completed,179.78,6.67,49,Wallet,
T007267,2026-01-24,09:11:00,L002,Bandra,L008,Ghatkopar,D0029,V0167,Completed,249.94,11.96,63,UPI,
T007268,2026-03-08,21:30:00,L010,Nerul,L008,Ghatkopar,D0290,V0102,Completed,162.68,6.72,46,Wallet,
T007269,2026-01-24,08:15:00,L012,Ghansoli,L006,Dadar,D0066,V0182,Completed,139.47,7.18,58,UPI,
T007270,2026-03-31,18:21:00,L004,Kurla,L001,Andheri,D0159,V0069,Cancelled,0.0,1.66,15,Debit Card,Driver cancelled
T007271,2026-03-31,07:56:00,L010,Nerul,L005,Thane,D0013,V0102,Completed,102.16,4.22,35,Wallet,
T007272,2026-05-19,19:27:00,L009,Vashi,L008,Ghatkopar,D0286,V0112,Completed,163.32,9.33,49,Cash,
T007273,2026-06-21,20:21:00,L009,Vashi,L010,Nerul,D0137,V0244,Completed,139.36,5.97,33,Credit Card,
T007274,2026-06-20,08:37:00,L009,Vashi,L004,Kurla,D0209,V0073,Completed,73.9,1.89,24,Debit Card,
T007275,2026-02-06,18:01:00,L008,Ghatkopar,L007,Borivali,D0046,V0065,Completed,216.53,11.84,86,Credit Card,
T007276,2026-04-11,16:08:00,L012,Ghansoli,L011,Airoli,D0031,V0242,Completed,145.67,5.78,46,Wallet,
T007277,2026-03-17,16:39:00,L005,Thane,L011,Airoli,D0029,V0062,Completed,168.0,7.1,51,Cash,
T007278,2026-04-09,13:57:00,L010,Nerul,L004,Kurla,D0196,V0231,Completed,80.63,2.05,21,UPI,
T007279,2026-01-08,19:55:00,L012,Ghansoli,L003,Powai,D0299,V0176,Completed,67.93,1.47,21,Credit Card,
T007280,2026-06-01,20:12:00,L006,Dadar,L012,Ghansoli,D0192,V0109,Completed,166.92,7.38,41,Wallet,
T007281,2026-05-06,12:38:00,L010,Nerul,L004,Kurla,D0215,V0283,Completed,273.13,15.01,72,UPI,
T007282,2026-05-31,20:19:00,L007,Borivali,L012,Ghansoli,D0126,V0146,Completed,221.39,11.6,63,Credit Card,
T007283,2026-04-20,20:40:00,L004,Kurla,L005,Thane,D0153,V0063,Completed,178.62,10.52,53,Cash,
T007284,2026-05-29,05:12:00,L010,Nerul,L005,Thane,D0075,V0028,Cancelled,0.0,7.84,39,Credit Card,Wrong pickup location
T007285,2026-04-28,08:22:00,L007,Borivali,L006,Dadar,D0070,V0088,Completed,93.0,2.39,16,Wallet,
T007286,2026-01-05,14:02:00,L011,Airoli,L001,Andheri,D0293,V0199,Completed,69.12,1.0,13,Wallet,
T007287,2026-05-15,00:36:00,L008,Ghatkopar,L004,Kurla,D0102,V0272,Completed,554.8,28.85,158,Wallet,
T007288,2026-06-23,06:28:00,L003,Powai,L004,Kurla,D0174,V0094,Completed,160.25,5.76,39,UPI,
T007289,2026-02-18,14:49:00,L010,Nerul,L003,Powai,D0259,V0256,Completed,107.91,4.31,29,Wallet,
T007290,2026-05-01,20:53:00,L001,Andheri,L005,Thane,D0114,V0035,Completed,137.66,7.01,42,Cash,
T007291,2026-05-16,15:52:00,L009,Vashi,L004,Kurla,D0092,V0259,Completed,106.32,3.08,31,UPI,
T007292,2026-01-11,12:20:00,L005,Thane,L012,Ghansoli,D0280,V0040,Completed,129.88,4.72,32,UPI,
T007293,2026-04-15,14:43:00,L001,Andheri,L012,Ghansoli,D0280,V0292,Completed,447.66,20.03,137,UPI,
T007294,2026-02-09,15:19:00,L008,Ghatkopar,L002,Bandra,D0137,V0122,Completed,159.43,8.51,42,UPI,
T007295,2026-03-28,19:18:00,L001,Andheri,L011,Airoli,D0104,V0101,Cancelled,0.0,9.92,64,UPI,Driver unavailable
T007296,2026-04-28,04:20:00,L004,Kurla,L001,Andheri,D0220,V0069,Completed,150.83,6.14,36,Wallet,
T007297,2026-05-13,13:56:00,L004,Kurla,L001,Andheri,D0057,V0228,Completed,282.59,13.77,60,Credit Card,
T007298,2026-06-09,07:45:00,L008,Ghatkopar,L011,Airoli,D0158,V0190,Completed,255.81,13.53,87,Debit Card,
T007299,2026-05-21,08:51:00,L012,Ghansoli,L001,Andheri,D0207,V0074,Completed,123.16,5.65,42,Wallet,
T007300,2026-06-11,12:34:00,L011,Airoli,L012,Ghansoli,D0112,V0022,Completed,181.67,6.7,35,Debit Card,
T007301,2026-04-09,12:02:00,L003,Powai,L009,Vashi,D0161,V0168,Completed,316.3,15.28,88,UPI,
T007302,2026-01-02,22:33:00,L011,Airoli,L010,Nerul,D0253,V0100,Completed,157.99,6.99,52,Cash,
T007303,2026-03-05,18:03:00,L011,Airoli,L002,Bandra,D0016,V0149,Cancelled,0.0,5.16,45,UPI,Customer cancelled
T007304,2026-01-08,07:00:00,L008,Ghatkopar,L004,Kurla,D0012,V0279,Completed,137.23,5.45,31,UPI,
T007305,2026-01-06,19:01:00,L003,Powai,L008,Ghatkopar,D0086,V0170,Completed,142.45,4.69,40,Cash,
T007306,2026-04-21,06:38:00,L006,Dadar,L009,Vashi,D0159,V0125,Cancelled,0.0,6.92,34,Cash,Long waiting time
T007307,2026-05-24,12:34:00,L011,Airoli,L003,Powai,D0149,V0100,Completed,127.91,4.81,36,UPI,
T007308,2026-05-11,11:24:00,L003,Powai,L011,Airoli,D0109,V0198,Completed,172.5,6.91,47,Cash,
T007309,2026-03-28,19:09:00,L005,Thane,L009,Vashi,D0176,V0163,Completed,112.04,3.85,27,Debit Card,
T007310,2026-06-27,19:03:00,L009,Vashi,L001,Andheri,D0201,V0106,Completed,207.72,8.63,64,Wallet,
T007311,2026-05-09,19:38:00,L009,Vashi,L003,Powai,D0023,V0177,Completed,239.93,9.52,47,Cash,
T007312,2026-06-07,06:28:00,L002,Bandra,L007,Borivali,D0146,V0119,Completed,256.66,10.65,60,Wallet,
T007313,2026-01-16,05:26:00,L009,Vashi,L005,Thane,D0039,V0040,Completed,214.21,9.64,53,UPI,
T007314,2026-02-13,07:06:00,L003,Powai,L006,Dadar,D0277,V0158,Completed,231.84,13.09,72,Debit Card,
T007315,2026-03-21,15:56:00,L005,Thane,L009,Vashi,D0293,V0117,Completed,138.63,7.31,48,Cash,
T007316,2026-02-12,11:02:00,L010,Nerul,L002,Bandra,D0112,V0192,Completed,163.33,6.87,54,UPI,
T007317,2026-02-25,14:17:00,L003,Powai,L002,Bandra,D0156,V0041,Completed,121.72,4.26,35,Cash,
